user_id,msisdn,risk_score,high_risk
xXGgRoP1h7/xgYVwXXycHQ==,HdBV2opaI/OkIqPvNHWJ2Q==,0.35,1
NT2fbfqXG9qK2Tj4zMLGjw==,eNS64vLva2Z56b0mRINlzQ==,0.26,0
GoggazteSK/OnZNRwN0O4Q==,+W+7fkdjyqN2eivlTGFeaQ==,0.26,0
i0lDX7fuR7lLSwVFniTK4A==,pytQ+3qwvWgMmQkJfpiuqA==,0.35,1
M3mqUo/xp88pFwOuggUuXg==,9BrtT9qyfmaiu/pa277Bag==,0.26,0
x4Jsh2iQq52b6kP8N9Lyhw==,PedZOdBkwjKh1UMhKu2lOQ==,0.26,0
wfM/2QBsPW+2z3Yn0ejEbA==,TtYXU/3xe5WOVhkUg15bFA==,0.44999999999999996,1
uygD/jQ1u7DomCYxhm/3WQ==,qB4cBQiqjHD+EKFF+mfz8A==,0.305,1
be3+UI6mYWCyfNrU6DyHGw==,MroLw9DISe7Omes0YpbKgg==,0.35,1
HPQw5vGVB8m5AnuuGbuGoQ==,dT9LA3/nIInJMdFbUDAV1A==,0.26,0
oYZkpYmMneSE4BLLsZG6rQ==,pg5B51iZWje9qDwZaH3nAg==,0.26,0
kcW41i64rGJ8EeC2Er9p4w==,7pLNROZdDpb2DDBd9Ik3Kw==,0.35,1
Ib2v2x9Oi48NTJV93wyhhw==,quKwH54DyxLz4nAnwiP67w==,0.305,1
saMPrr4d1Arzd9hM+d1Igg==,gHm4T6RH0gSMDjyIiko6PA==,0.305,1
1QZZj5NZkDsrhxF6bw8Mdg==,qYUbGmfn4IEUKexCZ7z0nQ==,0.305,1
BwcoAvK3qQ3yQYwqkVN5zg==,WwxBdUpaBhR+M5Foc2wQEg==,0.26,0
Ql+WB3vxw6Pxi7QUSFuOmg==,Wvl7czbhfkAznGCXeOPsLQ==,0.26,0
azIulhOoz5SZAwZ5F8rKgA==,FfvdmTIuLS6r2nkAdZ2Rgw==,0.26,0
+VoXZaV9Nl2iGqgnNUb3yg==,U6WdlSUm15LX2rMPAtmmeQ==,0.305,1
SzINhlqFR1ZLqcBwnKoxcw==,dKADBW78toGlgO0qwD1HQQ==,0.26,0
oKK8/95czM5BmdcfwUom8A==,dK7zHfuQ9XCbPpSXwI2big==,0.26,0
ntmso+wr1UpGSUHFumtkPg==,vAb+3pZloP7O39xAX/eMug==,0.26,0
k18LCAEiRVb7ue3iFbExfQ==,teSAS4NlJCD00MPDJtmR5g==,0.35,1
55m1C9JcQuy/wH9JgHRYMw==,eOq7UJY7p1KbPAw+WY0Tlw==,0.35,1
w5fWczDkSFjukClFSssS8Q==,MvnyiHsoXJu0jaYdRBpPag==,0.26,0
Xjbz5HdbU46QafAA5eKwDA==,DYugV+GhyZ4RVq4JRoO0gw==,0.305,1
DVxaf5Bed1hQMlFnHa9OCw==,cQVhXGy66gnwSCENdclDKA==,0.305,1
QKiExwsn4Y391FMaheaLxA==,p3+IPPTb3HwRoRbaYMriYQ==,0.26,0
BUSXSfF/+Hn/3+oZ5SUZvQ==,cK28xTddS+G0J3Bu7tJd1w==,0.26,0
doKtau1ZYuE7fTA84vpyKA==,sUkFnO2y1KA9VHfTr3+9sw==,0.305,1
jsBCgFaPzRAMLrHXyJ2Ubw==,aKCMc2BAY7XqpxM29HUhMQ==,0.26,0
BGdZ5H+SKW4B7/gr5/W8nQ==,OXjYuRS3wPdARxSyKnkzGQ==,0.35,1
I30gRf6u2b1MPxCBrCNVqQ==,73FkFq0wA4PmmmHils8BGg==,0.26,0
q2EnaVI14DDWao8vn0yFiQ==,Cnzd4L6iE2iPxuybFYNMKA==,0.26,0
/JACUZG2CKYaDCjnO/AMLA==,gSM7mV2StT0ADO/E7dnZYQ==,0.35,1
j++9Y+ruNg6fOCPESs0Zvg==,Jj/YIeBwgIWLNGC8jJQpWA==,0.305,1
zxjqLqIhQ2IHxSUnTgWOdA==,uwc95HKFW1QnGzC2DJW7KQ==,0.35,1
A9UV69dtE53pE06I9xmphA==,Al1tPvEwqWiaywXHMXnx1A==,0.26,0
PySHY2lds2bQkEXc9YwfrQ==,VbaYXaCOV/Xc3u6qJUs3tg==,0.35,1
x7Etx990nsUGUkFCnfIItg==,lcVcGPCGWR4zbkFtK8N73A==,0.26,0
+meM0VcxUKLnPIWModrsAQ==,+WqIWwcinorcbYxLyUwcGA==,0.26,0
1BoZopMCA3YPP5TithZoIA==,q9FVg2kPwm3GtlcvZkZsVQ==,0.305,1
vtEMU5oY9CWOQP3hP+FjZA==,DlCYp6i5Mk1Q33CRCp2ibw==,0.26,0
tlSysj1+n/6rWIxB2nUz7g==,CeD7oj9uEq5Kk6e4NI93kw==,0.26,0
ad5k0P4Lt8aIDDBlZizzzw==,hlFiznEwphodY0ohLq5R7g==,0.26,0
BlOOI6KL3KdK8kngwerCQg==,gPEcCObyG2sIebHPtfd+9g==,0.26,0
gyidV60j9QFbH9ml/GViAA==,2IvU6p4QEfZK9HaWwMSm8A==,0.26,0
WUpVx9fxwUCGBTqBY8EWtQ==,6RRmt3WXKrhEA/ohBNRUGA==,0.26,0
qyvwqCU6EyZvLTpoyNdNhw==,KPBljBRKojm8f7iZSHw7RQ==,0.26,0
ynHQqB3JNdDZY0FzZ6tR1w==,m/ecUXveD0S9OHhywJBpjQ==,0.35,1
1gz5UaPJtwnfhCNuFP7Yog==,yaylSRp8kodjochT/VTavw==,0.26,0
0qJxsQWwWTuY2nwlSNJlVQ==,mGHVkJiHoUDrel19VNQEmg==,0.305,1
88SR3qmFMtKG4zRUyt+bvg==,8FhDM6coptEnKdb8+834vQ==,0.305,1
tjyVnk+xAQ9h9SQ1fdXS7A==,jxh2jaF3/AJIIemUVH6Sgg==,0.26,0
t5YRTfl7WnXpFGwqvG8k2A==,k7Xp7UbZJgh1ArgEOgwdaQ==,0.35,1
E+hz0kBY9Km/FNRzFdBiFA==,Q0sPAtavjJcgQFbEM0sHkQ==,0.35,1
ADZ2BzK0W0sgvIkxWmEXGA==,KFiiFHknyjKRXnNA2093Kw==,0.26,0
yAfDvbxbkITxsARbaSFxHQ==,m6ODL8hlMWvEt+thsLPddA==,0.26,0
gn0mPGwUHKzp3ubylhHnNw==,ps/Y+ReP+K8qD2EjvEMUdg==,0.26,0
OW8xDZTaDXXr64+xZ4At4w==,FOHzr5ujaKCX0E1m1O4New==,0.26,0
hiEOsiw7QDZTOYiPw8eXUQ==,WH8aFDqUAh2ZAl9zT+nt5Q==,0.26,0
TtjANs9iDAM12pkLppa1VA==,85azzhmEBfLZhcPA1cg2Ig==,0.26,0
H3H7IhPQy7XLGPQZpklu4g==,z2uNWLCQlaelrU4ebl4lxg==,0.26,0
JVFxQ6kC37ARrmktVlaOiQ==,/xRZ1oFH4EWnVrqrwmzkMg==,0.26,0
o9VbdKvp/dj9Jzmg4exrOw==,nFW0kYKcWzfaY6mLji5nMg==,0.26,0
Ac0fcZ3llDEi8DdW5+Qq0A==,nRYcCtu8Yk+SqopxwMhT3w==,0.26,0
Tos7DQcaXaL/Vm94aVB0OA==,IpVGHQ6h3o1O7PFJvctjDA==,0.35,1
+wE5xUEokPBG4i6fjF3PWw==,zRhZRQ+WGvWNRqh+sqBdGg==,0.35,1
+wECDA31A63y+dNRJrA+IA==,gPhB2qTI+gTa/BwbWWZPwQ==,0.26,0
PzHpwnOoWMUGhzsX9GgAYQ==,yQ9ohrxodpS1n7KgktvWdA==,0.26,0
XTD0WaK5KFzoTvDpRZ7+BQ==,GkNRfsNaKfhlyZKLrg/sVQ==,0.26,0
2SoEVSQGkWCYi+htLfGg4Q==,RLBWbScpg6wSl+ZyPZLtGg==,0.26,0
alD/iCIsVCiS4n/I2/N5fw==,9cSe8UZpCWo/TiQWbwrOWA==,0.26,0
uvJzXE3GMcZ6wgJceuCXJg==,bM5wS04kaq5Gch5CGbQtIQ==,0.305,1
acbOFq1dHiFBf0kMCokgeg==,wgs+PhdzDJDLPl0z+33rrw==,0.35,1
oh4zMbD46CUICNOuoTUS9g==,maHAc19VHaoEFa8MpK2rDQ==,0.305,1
9woD62NmhziLS2OwbuwHAg==,sygIwXcCvO5hHv2ypH9TSA==,0.26,0
Os7y5Feiwxqn9xRx+8M4lw==,PLDnCcCdfWHNrDeQ2JRKKQ==,0.26,0
4Fw6CmFWyEQVS77T1ICw3w==,Nsiq/O1CVWtur3NmNRizew==,0.26,0
lksL7Cy0CjE8wW+FC2K0VQ==,JyR3vE8gYdHeqei/E0Ltqw==,0.305,1
rg87vsVLdhIjphjNA5/yCQ==,CZDeM9PkJ7by5rp0zwDWRg==,0.305,1
lRywmRYH5AsSj7AfJo4d6A==,twM0u/H/cZ3nnBf/s3dBAg==,0.35,1
vjQQm9K6Qp2LsWjRcoq87w==,i1SgpsjbDex1buji3+6Y9Q==,0.305,1
u1l8Y5DhxTsF/S6PJTCOFw==,qt8iJEWwEGLDSem/T9I7Qw==,0.26,0
TWyn61/b9GQQ85awqbjBBQ==,x2Y+uST4aQNTWrZNDT7cug==,0.26,0
vIxDAI2AKmqxBvM9sTExpA==,qdTP2jIl21fIxVfYlsGKaw==,0.305,1
wQLI349LMRVfdd0mjD/ilg==,imxRLZcbyFQRxjulTtb71A==,0.26,0
RAa8DMnlEa+aqzy+D1rxrw==,ZewNmlBvBKr/8wQMHHhu6A==,0.26,0
lwSfOIUu2xJrADQp85+FOw==,O29/xNj3U7AX0nXGWZABsg==,0.305,1
NTsfa6BQdOu57HWs6mur2g==,ZZB903j6FUUOWjsbRD4JVA==,0.35,1
aHNGkoYZPvcLF7ka+pjlDg==,vfwHkngrTi/lnA9PHfCawQ==,0.305,1
M01Cd0D4lfNNr3Nu/TPUxw==,P8X8rDHYz4NkMmAYYJvErg==,0.35,1
r70fifT0xxQ6o0e/ThODIQ==,PQyNhBhHUWUySQpgGqym+A==,0.26,0
TaTJzgOiIpfMTtI7br+OFg==,4lsaN4/ifzpYldxOIilqLA==,0.305,1
NjXIPvUUnOqUIwdQoLwlsg==,8qSe7/4gIsDzwmMmhYVuYw==,0.35,1
m4VuzspICsm4ST1MYE8j8w==,g3vdEqpmRi0dwcNRYQWVrA==,0.26,0
F6ulqLR3rEGHkaMZrEfKqA==,vMo6zzSUWywGNGtJeX+rZw==,0.305,1
vcIswCn5muw8Cs4y9EI7XQ==,XX+7pylthlOcs7I0Wm3g1Q==,0.35,1
VMX5SLjzUL4qvIvSZEOrAw==,RDNVsDgx3IhSTYYRrSK+fw==,0.305,1
XwRjFSOB4Y91Gyuf+Xb0bg==,gQPvw8j1iJn5IeyPY63xaw==,0.305,1
ZDZ76exHgXfnTldmRdY32g==,ew4SzhIGUATFxpaErpwUIA==,0.26,0
9pQQxrq2cVgJxrN7NpbHJg==,oawm0L2NIXaSDiw6G3h0Nw==,0.305,1
+ElOU3ebRxg1jNi4Cl3Jog==,grVM9NUj2E0Im6EKOSotaA==,0.26,0
wUY/jqZaGfZR6EYk5OVCXA==,nltTna+L1qONz0VCiHE37w==,0.35,1
P4Ug1U2cgYYgaupnUNsYig==,3ioyZLFlHeBKCFvmABkQ9w==,0.26,0
Z79/rE0Xe9dgEAh4J+WZMg==,W4nn7u+CfIhhorCw3gjtIQ==,0.26,0
mHsLdTEsvMtAkPmOqcQHwQ==,q3xNXlV0tFXA/dWljg0lMw==,0.26,0
koSZhKweIGKHbzrVjxvFcw==,yyf2+0w6F3Msoe7ouJS6Wg==,0.26,0
WN8GuL5l98aqourDPBD6lA==,8MNUosa74PfV2qCK7ZtMRw==,0.26,0
mrZFQdmjYfOV2j7XpQFPzg==,gWwAmHebY204ngwudinbuA==,0.26,0
+KeIFBJ+fP47ZW+M60kkEQ==,EXRhQJQFQmn7sGaHklFT3Q==,0.35,1
PGtxwFOgx2Xo0mzozXn6xw==,qyR057F6/tA/Q9ZstVbWdg==,0.35,1
POvUpQ5QC1MOG9tz8yz07A==,I/0o+HvHngXItoo75aL7zg==,0.35,1
TSs4ECWEYu3txxvEAMQzsw==,9xY3+YbgUDOfOxUM+SrrAw==,0.26,0
aqYqxOKK4FNWFAAxq5MeVQ==,po5d29kBTg2OlM5mqXFrGA==,0.305,1
TGKyM3rQt+3J4+AF2f+Lqg==,6uc1QdTtYNxnWbrMv4R2yw==,0.26,0
F93tewaxxWTiM3Djt8+DbA==,IbLMEG1LbgEG6tRENlGr9g==,0.26,0
mHCE3tH9DqBbXhOhtlgi/Q==,PT/e5a86kxiWo3Q6DrZpmA==,0.26,0
diilj7Bs7hwfYuYmOMNUhw==,3tu6k4Xt0yuW0Gol2Pbxmg==,0.26,0
sYz3Plwule7KXt3CKgFs0Q==,I7p/Ms+DnBSh9PD+dlbVQg==,0.305,1
hYyezMc1egCnF7QsZrd+Sg==,X1YTgNDEpJYThqc1BU87iA==,0.26,0
rYnLgTbHzLJRZPo1+ObxuA==,4zL/t6yuZcqJWzrKNXUt+g==,0.35,1
QCLb4otZw9LtfhprkszybA==,gobD94Zcnw5f+4Ai3wPyxQ==,0.26,0
pAuLtSXCBEIfscY7Wons4g==,zDwpl/QPmjyuvYpmV1SwiA==,0.26,0
rg+QCEqGkCN3IEADmU3o5w==,XtLMlgObB9oAx32D7jGkyw==,0.35,1
cqAvuRgZJMwKRKjSmgM8Zw==,Pz3jXx+pkzLjhripgXglcA==,0.26,0
7ELLHSTIg7NnvCneGol26Q==,23qk7ujxr3uBSzWuCDaOoA==,0.305,1
QXJFRaFZNS+7M3L8PgIYmA==,Nj9BF4T9IEtbPR7YStatFw==,0.26,0
ouCtTMDwveyY9NqrMK76yg==,7uLX6appz9lFJvXRqWm6Mw==,0.26,0
LjbQy6Jzht7zd86uuBt9xw==,vYfr8GdGXlHRRRqKYPhkqQ==,0.26,0
dv8tKHW3Xzxf1nIYLJK+Vw==,/kGV5XrciBjp3E6KRHa71w==,0.35,1
OmlBcuHflnQkjFXsOWpKaA==,pvqUL6b7JpE3gEbM0IUILg==,0.26,0
LZu8tn44n7FKFARxJlVkDQ==,PoW6NM6QYwiLA709mNlKvw==,0.35,1
VEasfK94vhUXPdgLagHH2A==,pXa4meyMDlgkHY6FMM867A==,0.26,0
X4/8SXpdQrykrJ1lW1IDww==,ikE0TSXBkSkUeDUuEQy/+Q==,0.26,0
1VJtCXvovlhy7nizgY2QJA==,zZtGqP3289YmP9saiWo2hg==,0.35,1
kWUzWZWbwuHZZbpx99Yyhw==,dLHGtNP9r5joJ5Qd6FihmA==,0.26,0
k+rAzeKI7eIbL/WUHotBEw==,fKQEPlfzavFgXUJ/USshwA==,0.305,1
PZWOG8wJ4XQxiAGEr0J/nQ==,bvw6y4b3YisRHtRhq0nUQQ==,0.26,0
ZxK23IYpUnK/sZc5rlpFpw==,xSCygKEf0CMMgaFFwHr2Yg==,0.35,1
pLctbQepdZTnO9sfshBN4A==,zFyfmKD4ILCDqKJOj7P9SQ==,0.26,0
mVMBcDCryYkLZYHIZ/szDw==,6+242C+EL9k6BjpIr9Sjgw==,0.26,0
aMxKJVYpnZvvxLSmIGIv1g==,qxGRYhXanRUybY75533tyQ==,0.305,1
d7Xh+OBfjy9RCGvAaQPs9A==,YwIZ206hYLZRU3Nu66BGJA==,0.26,0
u7/kzcvplkgx52saRXF1cw==,Wlqgop3HbfpTrKC2X8wBzA==,0.26,0
4UnS20R4YJxIGMYqJjE7AQ==,9QTfppUGzPx4PHN0ftQkZQ==,0.26,0
K2+v01yo/4oRngDof3t/3Q==,N0BwcQmxlnBJ/Fz1C7VGyQ==,0.35,1
UP2Ns+SO8k+IUcOkdDpXTg==,UXOSzK7WIxCpTlQbetkdfg==,0.305,1
qGKZyD/OtQBAvEil0N4x1Q==,8ZfqBNUk5tZtlil9xzLLSg==,0.305,1
r0wG7v6fULsB5wvZC0OWBg==,UNDDa5CJl4NY9FongXUYzg==,0.26,0
xbQR0qK1YdTti+lbbOKKZg==,ejEF1Ls18IpyMCngHLR3GA==,0.305,1
zLpw5Cx+qswiUQ6fl6+rjw==,Qhm2lBj4M+QacXluaqaOdA==,0.26,0
FwHcPHECm5PuEZmOAv43vA==,oP3LEqmE0serXIpawg1RbQ==,0.26,0
VEIT6ScGHfG6IPKOvBQQRA==,O827AhprVeyPjg0y4/gepQ==,0.35,1
LBfi8N7qqpMU3xoNfm5h/Q==,AJ4Q+cScujXW7eysJNJCxA==,0.26,0
uR34wS4hpKZb62Pof8Nb/w==,TxsK34Mqr8m4/4RfOCNHCA==,0.305,1
t+Rhs3ne5PbXzIQtnWYS+g==,juiTvO23/QdNfv7e3cEupQ==,0.26,0
sc/UkjYgl/XaP6YEyDANaw==,MLtcqoX0PneIhfzCzBVS/Q==,0.26,0
eHPdFX2vhu/M7SNJHPso3w==,CAr7ozX0vV80iDQyEoYqVw==,0.305,1
GOdiKEgHh7sZgF504B+kJQ==,fiIY6IoGhGkKLepGsZw9zg==,0.35,1
g9uvONNsyOhK8Sqdrn5KIw==,7JC+kL6L/I+xjZJtomUhQg==,0.26,0
hUDlmC4WzV+MNyIUr8mDiA==,6IFJSSpzgpm4Q95/mxU5dw==,0.35,1
zkVQiG58y0KFi6HUpyep1Q==,rZ9MNKm4zK5OcBqnno9gQg==,0.35,1
rz2VATU9lMU09UpGTlqPOg==,pOk18wvrRTT6ZFPGkaXhUw==,0.26,0
qK01Xivuc8BjWzoITvAsbA==,HuenWiUplNH9mrFV8o5T5A==,0.35,1
nCfwxW+SONJWBKC2WBQ8BQ==,Dc3b+nGltm3qpDTV7dSUOA==,0.305,1
unYLCB5GOLujDJWWS4vhtQ==,D+FuyvhIpnV6I8OVkK137Q==,0.35,1
wmnsY6+oSDaEFokcMEmucQ==,p9R6DYYAe9WME2u5Tn0bmA==,0.35,1
bqxjPy25wSm6SDmGW5v5tA==,KP+Y4CsdchaYOhZ5zn54SA==,0.35,1
bEAeuUm5XHzxvZoGUZ1EGw==,KpwE/Apqi4Km9w9AkW4Msw==,0.35,1
25GYRUKzZPXdyNmr4+uYXQ==,X4vOXI3EgQeXS6dPVE1BJA==,0.26,0
njXdSXBa+wcVbENJPQaomA==,qGYeXP/HRuiHT/93Ey4Dbg==,0.26,0
iCF6VHscn3axcVmSB55PtQ==,XbygfFVC4NkVXKybtJCCfQ==,0.26,0
6R8Wj0iX6a0FfxX2eaYUmw==,4I4FpsG3R/RM2R+Q1ws0Cw==,0.26,0
HYl7SOn1oJ10aP2nY8Vs8Q==,fYxN7ZFJy1NJ1luZvRqjSw==,0.26,0
3q7LM3dSP2/GCUyEQCAzbg==,Ja/Y8Fp5zh43NkcH5PaWTg==,0.35,1
+ZBmUFKLA7k51VVs1zpVJg==,m9UFLxUdk3YwRTPyd6yVBw==,0.35,1
vlvckZIjvXci4umWfPTQbQ==,3cGRu1wRGHCGwTBihlZhJQ==,0.305,1
7Kx4T6NkP6akGh23OuI1Hw==,cWl8Mjbmio9gHUftTM6oOg==,0.35,1
d4zj34tXhqL1owYuwlNaUg==,AfTD23Z3nc28WQPYrEBsGQ==,0.35,1
/JUMXM9OKq8VJI8hqGSJ2A==,41lBhxBLFoF8lWl8V7QrcA==,0.26,0
V8m3Nk2yE8fdHVmRmlK9YA==,c4msohaU2VHL+FJGSoY0PQ==,0.26,0
EwFGOzMywZGytjTM3+OxEQ==,nWL6jbZdzqLX4Y3blV3SQQ==,0.26,0
hAjh7wBe5nMJsaql04kNqw==,QmxM9sheFV5IdP9kj9j5SA==,0.26,0
k7E2vIEAo4Gag3Q4D2sd0g==,jxPaUZ77NuFdyYsoIzmL5g==,0.26,0
zuqkM5yZdMY14AVUeGC7og==,aDfleHSG8A1+k0TehH0eyA==,0.26,0
1DtcTlVL8gBCsxUr/EpnTw==,hHZdvf43zTLzR1NgBv2+PQ==,0.35,1
1gYs2rUVXWXwo1VChq21bw==,sJNFZKpOwVQiR4Qh+sYWhw==,0.26,0
P+uRUR2d2VoatZsYEjK3WQ==,pLL0YMkzkD55hVjxd6N2SQ==,0.26,0
f0OxNhANj7m+nW5B1uhaVw==,HDN2EUCA2Yde3zTOFEUdvA==,0.35,1
+xO2Bj37bQte83nvV1jLTw==,D8YzzvVc54FQ9F60gBxXFA==,0.36,1
k9eRHmVT9wy7xTDasVt6Mg==,mP8Oz3mT3+93ut/JO0d11w==,0.26,0
ygiBu5nFOtyRKvnEg4r3KA==,r35/JSTC1P8XSClZUR7W2A==,0.305,1
7D//LTdMHcBCfqYHnOplaA==,EtONbuvgR/zjGrEwfeVChg==,0.35,1
hzfK7LjrnEWLs2jw/FtWjA==,VRzPCkFCr3M4f48NZgQygQ==,0.305,1
t8ZyhZ5tfMtti4/Tadeg3A==,WDXV4gSpEKJaRpnQ95ScnQ==,0.35,1
gkQ9G8IzZgLQKLZQKONOUg==,GeiV23M9P1VCrc7iPQobnw==,0.26,0
s5pmnCf9shdpbb6A0K0d8Q==,r9VZ+QiNJq5Nl6rMN8adbQ==,0.35,1
ZuNDbCZcmosWpyIvzy+IsQ==,0WK0JL6kzg3DIwfq5jmZjw==,0.26,0
1VGUYYD6blu++/JMr5qLuw==,v7pqBa/RJh9WeVOb+e3E8A==,0.26,0
fI3nuoAVWO8MfHe8VAAXVw==,deTUVi8FexnDYaIUmqURaQ==,0.26,0
/+ap7Kc7rIhEksB60zS2oQ==,UbjNEYT9sbeXNl9HtakuUQ==,0.26,0
sErGSorX7eINHX2pFAzzaA==,222SirDaaPtDmPSr3Vvclw==,0.26,0
lWkW044DO1sZd7EQU9OhXw==,2pVDY8sPu/4GP6UyxwCjQQ==,0.35,1
wszrJaS9Vfg4zVFQuAcM3A==,EEdAYXOyDi6VeRQ8zdN/9A==,0.26,0
xHhyhmxdyYw4RxsczZYU8w==,Ga4DqaYAVel/eeqblni3Zg==,0.305,1
6TvV4tHukkbRZm9Q8YedEQ==,vM9wa0b9aNRqqf6gdRrtMQ==,0.26,0
ITvInVUsJfNhSpGdY3QYxA==,Qv74yMDq0+iHvRN+d4+6Rw==,0.26,0
bCWk8YHAAzVxCAepwRl5tw==,Ik53ENMHIB/kfLxvlmjSHQ==,0.26,0
TvAoZIq5xLnEVWYTKGeMOQ==,QiBzXNk16qqDJPZVXKKBEA==,0.26,0
nQyWGPtugvTrPAwHQuIlDQ==,huGP2tUVX8jO55K7tQ3sRw==,0.305,1
M8WYJdnyRpW6BpqXeOxVhw==,b85Wjahkvq/f8lqnCT37PQ==,0.35,1
H5xjYlaL5Uje4N0XX+EqJA==,mMZchn0PvHl2TQhE1AhsZA==,0.26,0
UyDjYlWR/4VWFsd5uMg/og==,k2qgN76UObnuMltO2Zo5bA==,0.305,1
QAqM3btHfM7ndDy1aosW6g==,kv2YLggUzX2tI92gjkNtOQ==,0.26,0
ASI05CgSsmPPVc29BrD45g==,14RRWlsFHE5z2EDW0CIidQ==,0.305,1
uBoLY6McCL+bUY+xhIAaaA==,OCO+qBP8arYj9I3dP7tEyg==,0.35,1
Rh11U78IRVnAuF0SpRsIlw==,o1Es8vk45BaI4NNPrj8/lw==,0.305,1
DMQgfHiUZaKX3G8xlIbeWQ==,+I5ilwDLXJ7AyLlL3ItwAg==,0.35,1
+wVanL67L3Tz1XamsNZ0mg==,x8TC1JCCU7uaJqn1FkKCoQ==,0.26,0
S4mhoej30Slyln/sGwAxgg==,BpinjpjLv18dsV8i+7/p1A==,0.35,1
38xm8kRexYDFTH8qOi5Mxg==,H7x/VCTjYA5G9l/b+mbw8Q==,0.26,0
h3Du/FtYVV7CKw0gWy3atA==,4dXoB6+G0ZP0F4UPNr99rQ==,0.26,0
X+Ct7+biE+BERZZgQssmgQ==,lvzVcoaiwn7W1lk+meu7nw==,0.305,1
vwt1L5cAng9V9Mm4z8y/hw==,Pnb/uEk8BMkHcbM59t9XhQ==,0.26,0
aPm702DCz4lbbyDeMhizig==,M1eLa+ns/cbZ1yxXgBfzjQ==,0.35,1
8EISSvUfUeAc3z5faYqL3A==,huod/s/WfdmldUlgjqgIHw==,0.26,0
25hTe8zeSaYG2bMJVF0mOg==,naU4OhS5bvvMK8CYcreflA==,0.26,0
9qjfgiAs+L+u4K2/2XN8Kw==,kEk/D8PirirGvqUr5kxkvw==,0.26,0
A60wM52O0mJmOoyb5QEUYw==,r+Zh78zupokJN811DgzSSg==,0.305,1
R/KvXjKdsX/eYXIJIOEY3Q==,EXSLyDFIEidyVAqTRdpYIA==,0.35,1
R0Yb0srirFQ1wHNebFby9Q==,r2dK8MsgZ9E6A3vQkPf3mg==,0.35,1
WHC6ITp6g6cax4qq55xNDQ==,cRADag14AclAEn9o3xKHTw==,0.35,1
TQh0pfOpkEAUmDoD1RGhqw==,WUGvAAeRav0MiM47PVPIZg==,0.35,1
pNWsYs1C+rxFdLztwHKiLg==,brNKNWpqrOg9CIlSsJVrMA==,0.26,0
/CcUzrDYaYcOpthrjpUPbA==,xfS0Dw+Q1mTjomyxDDL4jQ==,0.305,1
4uhHNdmMdnu5CAaFbD/kfQ==,THLc2sHTYzsIQyL+P1gFOg==,0.26,0
0s1VPVj6zZ00AD+M7QwbZA==,tdgWoQVHvEN/KQmr6gf+9Q==,0.26,0
ofkN8Y0OquvPiwy+R3V9Tg==,nnEW0Lb3JUdaazi+xZWv9Q==,0.36,1
5H2lCmo8pRk234Z5PT51LA==,wB4OK1UMTIpgqVICrhe9ww==,0.305,1
M1JP3HJGFx0q8Uu7Lv6PFQ==,YuuAhh0lc/jiwfggZ2UVeQ==,0.35,1
MCYsFZkoh/8ajYXQaIFUEg==,UwsVGUzKFZnFnmUcbbGcxQ==,0.305,1
Lad8kaovGioNdz6tKzearg==,vFeNepsfAnZfFpWxvdj87g==,0.26,0
u9ht5qnr8jm+608J5u7ITA==,D58zezkDRmgsDv0/btDoEw==,0.35,1
Od8DJRf++SsALIcA3OnlVA==,gXtoWWtJy5JpDxkDoWzNcg==,0.26,0
0buyUk+Ylk2q3KtmpNq7vw==,if/2ArwKeJAVDJ0vu2mKLw==,0.26,0
yCgDUFIcGmggNcmAWzzsDA==,aDz13PMJHYXpe2DMl6ykow==,0.35,1
xCuMXxudLPbs1Wy5n8rnWQ==,LK1hcx4btD4KeaYtRWuyLg==,0.26,0
7CGv5jiGtZy5WIz67xcqBA==,zWfx/F3HJUTncS4WZeOqWA==,0.35,1
9aPYR57dhzu+dWiU4XSrkA==,PEbgBJYuG8aobYAFaLIOyw==,0.35,1
eOFJNdRL61oy+2570Xphuw==,8baEN4CGZrTZf/xgtdZ0fw==,0.26,0
jop4+ze3tlM1XYSnnAF1kA==,MV5OmiZPV3pxfVeb2e1bew==,0.26,0
FRzMvxOmS7WipL+HaZU43A==,G22xojFQjhKpYqD8Oz96KA==,0.305,1
Ob3WZy23O/wphTt7LMLRAw==,IEQasoz4JkSFyT1OzKiV6Q==,0.35,1
NQxLFdj8KjyRrHiz840aJw==,k2rAm7AND7pBHPBAZo8TTg==,0.305,1
6o57jntO9JI7zwshpQPi/g==,MvYeu9KXXu4jwYbTg82Sjw==,0.26,0
R0JSXfqU4KVfDMze1tZCfA==,W8nHEgARIbuSq42wWyrK6Q==,0.35,1
+scemZ3pOiJlDXpDQgkxJg==,ATigQRLTFPdwH6nBkCKUDw==,0.26,0
kY9k1fhnOoCIctdOMOeRUw==,zcw4mXoen7nf2HoT9hOvsg==,0.35,1
/73dov6l0FU8Flwbzbfbag==,yATRF4nEUSSaajEovum5Sw==,0.26,0
atvSSapBGS0l70eAodlKJQ==,XZRwBQlSO5+tnBjjjAki3w==,0.305,1
pyf0lBp2UPdbMGaCav5nxw==,p51jrkFm1iEzETd7FrdDpg==,0.35,1
uA+mQbn64SUdenIHv1U5Fg==,LCIhMswReGyvDa4rC1WbPQ==,0.26,0
gDrAu61vuXIXZQYBulCe5A==,27JTmjMi7gwS6Q6Oc4+c7Q==,0.26,0
HBrfX0P7bWxoDRrEjdfcjA==,wEvt9ppj8jnq9lAD+gNNOw==,0.26,0
